&a / °	I1 / %
-3.434	36.4
-3.440	35.6
-3.445	32.0
-3.450	28.4
-3.456	26.4
-3.461	25.2
-3.466	24.4
-3.472	22.8
-3.477	20.0
-3.482	17.6
-3.488	16.8
-3.493	17.6
-3.498	19.6
-3.504	22.4
-3.509	25.2
-3.514	27.6
-3.520	28.8
-3.525	29.2
-3.530	30.4
-3.536	32.0
-3.541	33.6
-3.546	34.0
-3.552	31.6
-3.557	28.4
-3.562	26.4
-3.568	24.8
-3.573	24.0
-3.578	22.4
-3.584	19.6
-3.589	17.2
-3.594	16.4
-3.600	17.2
-3.605	19.2
-3.610	21.2
-3.616	24.0
-3.621	26.4
-3.626	27.6
-3.632	28.4
-3.637	29.6
-3.642	31.2
-3.647	32.4
-3.653	32.0
-3.658	29.2
-3.663	26.4
-3.669	24.8
-3.674	23.6
-3.679	22.0
-3.685	20.0
-3.690	17.2
-3.695	15.6
-3.701	16.0
-3.706	17.6
-3.711	20.0
-3.717	22.4
-3.722	24.8
-3.727	26.4
-3.733	26.8
-3.738	27.6
-3.743	29.2
-3.749	30.0
-3.754	29.6
-3.759	27.2
-3.765	24.8
-3.770	22.8
-3.775	21.6
-3.781	20.0
-3.786	18.0
-3.791	15.6
-3.797	14.4
-3.802	14.8
-3.807	16.0
-3.813	18.4
-3.818	20.8
-3.823	23.2
-3.829	24.4
-3.834	24.8
-3.839	26.0
-3.844	27.2
-3.850	27.6
-3.855	26.4
-3.860	23.6
-3.866	21.6
-3.871	20.4
-3.876	19.2
-3.882	18.0
-3.887	16.0
-3.892	14.0
-3.898	13.6
-3.903	14.0
-3.908	15.2
-3.914	16.8
-3.919	18.4
-3.924	19.6
-3.930	20.8
-3.935	22.0
-3.940	23.6
-3.946	24.4
-3.951	23.6
-3.956	21.6
-3.962	19.2
-3.967	18.0
-3.972	17.2
-3.978	16.0
-3.983	14.0
-3.988	12.8
-3.994	12.4
-3.999	13.2
-4.004	14.4
-4.009	16.4
-4.015	18.0
-4.020	18.8
-4.025	19.6
-4.031	20.8
-4.036	22.0
-4.041	22.0
-4.047	20.4
-4.052	18.4
-4.057	17.2
-4.063	16.4
-4.068	15.6
-4.073	14.0
-4.079	12.4
-4.084	11.2
-4.089	10.8
-4.095	11.6
-4.100	13.2
-4.105	14.8
-4.111	16.0
-4.116	16.4
-4.121	17.6
-4.127	18.8
-4.132	19.2
-4.137	18.4
-4.143	16.8
-4.148	15.6
-4.153	14.8
-4.158	14.0
-4.164	12.8
-4.169	11.2
-4.174	10.0
-4.180	10.0
-4.185	10.8
-4.190	12.0
-4.196	13.6
-4.201	14.4
-4.206	14.4
-4.212	15.2
-4.217	16.0
-4.222	16.4
-4.228	15.6
-4.233	14.0
-4.238	12.8
-4.244	12.4
-4.249	11.6
-4.254	10.4
-4.260	9.2
-4.265	8.4
-4.270	8.8
-4.275	9.6
-4.281	10.8
-4.286	11.6
-4.291	12.0
-4.297	12.4
-4.302	13.2
-4.307	14.0
-4.313	14.0
-4.318	12.8
-4.323	11.6
-4.329	11.2
-4.334	10.8
-4.339	10.0
-4.345	8.8
-4.350	8.0
-4.355	7.6
-4.361	8.0
-4.366	8.8
-4.371	9.6
-4.377	10.0
-4.382	10.4
-4.387	11.2
-4.392	12.0
-4.398	12.0
-4.403	11.2
-4.408	10.0
-4.414	9.6
-4.419	9.2
-4.424	8.4
-4.430	7.2
-4.435	6.4
-4.440	6.0
-4.446	6.4
-4.451	7.2
-4.456	8.0
-4.462	8.4
-4.467	8.8
-4.472	9.2
-4.478	9.6
-4.483	9.6
-4.488	8.4
-4.493	7.6
-4.499	7.2
-4.504	6.8
-4.509	6.4
-4.515	5.6
-4.520	5.2
-4.525	5.2
-4.531	5.6
-4.536	6.4
-4.541	6.8
-4.547	6.8
-4.552	6.8
-4.557	7.2
-4.563	7.2
-4.568	7.2
-4.573	6.8
-4.578	6.4
-4.584	6.0
-4.589	5.6
-4.594	5.2
-4.600	4.8
-4.605	4.4
-4.610	4.4
-4.616	4.8
-4.621	5.2
-4.626	5.2
-4.632	5.2
-4.637	5.2
-4.642	5.6
-4.648	5.6
-4.653	5.2
-4.658	4.8
-4.663	4.8
-4.669	4.8
-4.674	4.4
-4.679	4.0
-4.685	3.6
-4.690	3.6
-4.695	3.6
-4.701	3.6
-4.706	4.0
-4.711	4.0
-4.717	4.0
-4.722	4.0
-4.727	4.0
-4.733	4.0
-4.738	3.6
-4.743	3.6
-4.748	3.6
-4.754	3.6
-4.759	3.2
-4.764	3.2
-4.770	3.2
-4.775	3.2
-4.780	3.2
-4.786	3.2
-4.791	3.2
-4.796	3.2
-4.802	3.2
-4.807	3.2
-4.812	3.2
-4.818	2.8
-4.823	2.8
-4.828	2.8
-4.833	2.8
-4.839	2.4
-4.844	2.4
-4.849	2.4
-4.855	2.4
-4.860	2.4
-4.865	2.4
-4.871	2.4
-4.876	2.4
-4.881	2.4
-4.887	2.4
-4.892	2.4
-4.897	2.0
-4.902	2.0
-4.908	2.0
-4.913	2.0
-4.918	2.0
-4.924	2.0
-4.929	2.0
-4.934	2.0
-4.940	2.0
-4.945	2.0
-4.950	2.0
-4.956	2.0
-4.961	2.0
-4.966	2.0
-4.971	1.6
-4.977	1.6
-4.982	1.6
-4.987	1.6
-4.993	1.6
-4.998	1.6
-5.003	1.6
-5.009	1.6
-5.014	1.6
-5.019	1.6
-5.025	1.6
-5.030	1.6
-5.035	1.6
-5.040	1.6
-5.046	1.6
-5.051	1.6
-5.056	1.6
-5.062	1.6
-5.067	1.6
-5.072	1.6
-5.078	1.6
-5.083	1.6
-5.088	1.6
-5.094	1.6
-5.099	1.6
-5.104	1.6
-5.109	1.6
-5.115	1.2
-5.120	1.2
-5.125	1.2
-5.131	1.2
-5.136	1.2
-5.141	1.2
-5.147	1.2
-5.152	1.2
-5.157	1.2
-5.162	1.2
-5.168	1.2
-5.173	1.2
-5.178	1.2
-5.184	1.2
-5.189	1.2
-5.194	1.2
-5.200	1.2
-5.205	1.2
-5.210	1.2
-5.216	1.2
-5.221	1.2
-5.226	1.2
-5.231	1.2
-5.237	1.2
-5.242	1.2
-5.247	1.2
-5.253	1.2
-5.258	1.2
-5.263	1.2
-5.269	1.2
-5.274	1.2
-5.279	1.2
-5.284	1.2
-5.290	1.2
-5.295	1.2
-5.300	1.2
-5.306	1.2
-5.311	1.2
-5.316	1.2
-5.322	1.2
-5.327	1.2
-5.332	1.2
-5.337	1.2
-5.343	1.2
-5.348	1.2
-5.353	1.2
-5.359	1.2
-5.364	1.2
-5.369	1.2
-5.375	1.2
-5.380	1.2
-5.385	1.2
-5.390	1.2
-5.396	1.2
-5.401	1.2
-5.406	1.2
-5.412	1.2
-5.417	1.2
-5.422	1.2
-5.428	1.2
-5.433	1.2
-5.438	1.2
-5.443	1.2
-5.449	1.2
-5.454	1.2
