&a / °	I1 / %
-3.434	36.0
-3.440	34.8
-3.445	31.2
-3.450	28.0
-3.456	26.0
-3.461	24.8
-3.466	24.0
-3.472	22.0
-3.477	19.2
-3.482	16.8
-3.488	16.0
-3.493	16.8
-3.498	18.8
-3.504	21.6
-3.509	24.4
-3.514	26.8
-3.520	28.4
-3.525	29.2
-3.530	30.4
-3.536	32.0
-3.541	33.6
-3.546	33.6
-3.552	31.6
-3.557	28.4
-3.562	26.0
-3.568	24.4
-3.573	23.2
-3.578	21.2
-3.584	18.4
-3.589	16.4
-3.594	15.6
-3.600	16.4
-3.605	18.0
-3.610	20.4
-3.616	23.6
-3.621	26.0
-3.626	27.2
-3.632	28.0
-3.637	28.8
-3.642	30.4
-3.647	31.6
-3.653	31.2
-3.658	28.8
-3.663	26.0
-3.669	24.4
-3.674	22.8
-3.679	21.2
-3.685	18.8
-3.690	16.4
-3.695	14.8
-3.701	15.2
-3.706	16.8
-3.711	18.8
-3.717	21.6
-3.722	24.4
-3.727	26.4
-3.733	26.8
-3.738	27.6
-3.743	28.8
-3.749	29.6
-3.754	29.2
-3.759	26.8
-3.765	24.4
-3.770	22.4
-3.775	20.8
-3.781	19.2
-3.786	17.2
-3.791	14.8
-3.797	13.6
-3.802	14.0
-3.807	15.2
-3.813	17.6
-3.818	20.0
-3.823	22.4
-3.829	24.0
-3.834	24.8
-3.839	25.6
-3.844	26.4
-3.850	26.8
-3.855	25.6
-3.860	23.2
-3.866	21.2
-3.871	20.0
-3.876	18.4
-3.882	17.2
-3.887	14.8
-3.892	13.2
-3.898	12.8
-3.903	13.2
-3.908	14.4
-3.914	16.0
-3.919	18.0
-3.924	19.6
-3.930	20.8
-3.935	22.0
-3.940	23.6
-3.946	24.0
-3.951	23.2
-3.956	21.2
-3.962	19.2
-3.967	18.0
-3.972	16.8
-3.978	15.2
-3.983	13.2
-3.988	12.0
-3.994	11.6
-3.999	12.4
-4.004	14.0
-4.009	16.0
-4.015	17.6
-4.020	18.8
-4.025	19.2
-4.031	20.4
-4.036	21.6
-4.041	21.6
-4.047	20.0
-4.052	18.4
-4.057	17.2
-4.063	16.4
-4.068	15.2
-4.073	13.2
-4.079	11.6
-4.084	10.4
-4.089	10.4
-4.095	11.2
-4.100	12.8
-4.105	14.8
-4.111	15.6
-4.116	16.4
-4.121	17.2
-4.127	18.4
-4.132	18.8
-4.137	18.0
-4.143	16.4
-4.148	15.2
-4.153	14.4
-4.158	13.6
-4.164	12.0
-4.169	10.4
-4.174	9.6
-4.180	9.6
-4.185	10.0
-4.190	11.2
-4.196	12.8
-4.201	14.0
-4.206	14.4
-4.212	15.2
-4.217	16.0
-4.222	16.4
-4.228	15.2
-4.233	13.6
-4.238	12.4
-4.244	12.0
-4.249	11.2
-4.254	10.0
-4.260	8.8
-4.265	8.0
-4.270	8.0
-4.275	9.2
-4.281	10.4
-4.286	11.6
-4.291	12.0
-4.297	12.4
-4.302	13.2
-4.307	14.0
-4.313	13.6
-4.318	12.4
-4.323	11.6
-4.329	10.8
-4.334	10.4
-4.339	9.2
-4.345	8.0
-4.350	7.2
-4.355	7.2
-4.361	7.6
-4.366	8.4
-4.371	9.6
-4.377	10.0
-4.382	10.4
-4.387	10.8
-4.392	11.6
-4.398	11.6
-4.403	10.8
-4.408	9.6
-4.414	9.2
-4.419	8.8
-4.424	8.0
-4.430	7.2
-4.435	6.4
-4.440	6.0
-4.446	6.4
-4.451	7.2
-4.456	7.6
-4.462	8.0
-4.467	8.4
-4.472	8.8
-4.478	9.2
-4.483	9.2
-4.488	8.4
-4.493	7.6
-4.499	7.2
-4.504	6.8
-4.509	6.4
-4.515	5.6
-4.520	4.8
-4.525	4.8
-4.531	5.2
-4.536	5.6
-4.541	6.4
-4.547	6.4
-4.552	6.8
-4.557	7.2
-4.563	7.2
-4.568	7.2
-4.573	6.8
-4.578	6.4
-4.584	6.0
-4.589	5.6
-4.594	4.8
-4.600	4.4
-4.605	4.0
-4.610	4.0
-4.616	4.4
-4.621	4.8
-4.626	5.2
-4.632	5.2
-4.637	5.2
-4.642	5.6
-4.648	5.6
-4.653	5.2
-4.658	4.8
-4.663	4.4
-4.669	4.4
-4.674	4.0
-4.679	3.6
-4.685	3.6
-4.690	3.6
-4.695	3.6
-4.701	3.6
-4.706	3.6
-4.711	3.6
-4.717	3.6
-4.722	4.0
-4.727	4.0
-4.733	3.6
-4.738	3.2
-4.743	3.2
-4.748	3.2
-4.754	3.2
-4.759	2.8
-4.764	2.8
-4.770	2.8
-4.775	2.8
-4.780	2.8
-4.786	2.8
-4.791	2.8
-4.796	2.8
-4.802	2.8
-4.807	2.8
-4.812	2.8
-4.818	2.8
-4.823	2.8
-4.828	2.8
-4.833	2.8
-4.839	2.4
-4.844	2.4
-4.849	2.0
-4.855	2.0
-4.860	2.4
-4.865	2.4
-4.871	2.4
-4.876	2.4
-4.881	2.4
-4.887	2.0
-4.892	2.0
-4.897	2.0
-4.902	2.0
-4.908	2.0
-4.913	2.0
-4.918	2.0
-4.924	2.0
-4.929	2.0
-4.934	2.0
-4.940	2.0
-4.945	2.0
-4.950	2.0
-4.956	2.0
-4.961	2.0
-4.966	2.0
-4.971	2.0
-4.977	1.6
-4.982	1.6
-4.987	1.6
-4.993	1.6
-4.998	1.6
-5.003	1.6
-5.009	1.6
-5.014	1.6
-5.019	1.6
-5.025	1.6
-5.030	1.6
-5.035	1.2
-5.040	1.6
-5.046	1.6
-5.051	1.6
-5.056	1.6
-5.062	1.6
-5.067	1.6
-5.072	1.6
-5.078	1.2
-5.083	1.2
-5.088	1.2
-5.094	1.2
-5.099	1.2
-5.104	1.2
-5.109	1.2
-5.115	1.2
-5.120	1.2
-5.125	1.2
-5.131	1.2
-5.136	1.2
-5.141	1.2
-5.147	1.2
-5.152	1.2
-5.157	1.2
-5.162	1.2
-5.168	1.2
-5.173	1.2
-5.178	1.2
-5.184	1.2
-5.189	1.2
-5.194	1.2
-5.200	1.2
-5.205	1.2
-5.210	1.2
-5.216	1.2
-5.221	1.2
-5.226	1.2
-5.231	1.2
-5.237	1.2
-5.242	1.2
-5.247	1.2
-5.253	1.2
-5.258	1.2
-5.263	1.2
-5.269	1.2
-5.274	1.2
-5.279	1.2
-5.284	1.2
-5.290	1.2
-5.295	1.2
-5.300	1.2
-5.306	1.2
-5.311	1.2
-5.316	1.2
-5.322	0.8
-5.327	0.8
-5.332	0.8
-5.337	0.8
-5.343	0.8
-5.348	0.8
-5.353	0.8
-5.359	0.8
-5.364	0.8
-5.369	1.2
-5.375	1.2
-5.380	1.2
-5.385	1.2
-5.390	1.2
-5.396	0.8
-5.401	0.8
-5.406	0.8
-5.412	0.8
-5.417	0.8
-5.422	0.8
-5.428	0.8
-5.433	0.8
-5.438	0.8
-5.443	0.8
-5.449	0.8
-5.454	0.8
